head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
False,False,tesanel,zinčʻ,ἰδεῖν,τί,verb,interrogative pronoun,verb,interrogative pronoun,open predication,open predication,non_spec,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,tesanel,zinčʻ,ἰδεῖν,τί,verb,interrogative pronoun,verb,interrogative pronoun,open predication,open predication,non_spec,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,ar̄akʻem,hreštak,ἀποστέλλω,ἄγγελόν,verb,common noun,verb,common noun,principale,principale,new,3,3.0,indicative,indicative,principale finita,principale finita
True,True,yardarescʻē,čanaparh,κατασκευάσει,ὁδόν,verb,common noun,verb,common noun,rel,relativa,new,2,2.0,subjunctive,indicative,rel finita,relativa finita
True,True,ardaracʻowcʻín,Astowác,ἐδικαίωσαν,θεόν,verb,proper noun,verb,common noun,principale,principale,acc_gen,1,1.0,indicative,indicative,principale finita,principale finita
False,False,anargecʻín,xorhowrd,ἠθέτησαν,βουλὴν,verb,common noun,verb,common noun,principale,principale,new,3,2.0,indicative,indicative,principale finita,principale finita
True,True,nmanecʻowcʻicʻ,mardik,ὁμοιώσω,ἀνθρώπους,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,2,2.0,subjunctive,subjunctive,principale coordinata finita,principale coordinata finita
True,,kardaycʻen,mimeans,ηὐλήσαμεν,ἀλλήλοις,verb,reciprocal pronoun,verb,reciprocal pronoun,relativa coordinata,principale coordinata,old,1,0.0,subjunctive,indicative,relativa coordinata finita,principale coordinata finita
False,,harakʻ,pʻołs,,,verb,common noun,,,principale,,new,0,,indicative,,principale finita,
True,True,Ałačʻēr,na,Ἠρώτα,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,,kericʻē,čaš,φάγῃ,,verb,common noun,verb,,subordinata completiva,subordinata completiva,new,0,,subjunctive,subjunctive,subordinata completiva finita,subordinata completiva finita
True,,bereal,šiš,,,verb,common noun,,,open predication,,new,2,,participle,,open predication non finita,
True,True,tʻanál,ots,ἐξέμαξεν,πόδας,verb,common noun,verb,common noun,open predication,principale coordinata,old,2,2.0,infinitive,indicative,open predication non finita,principale coordinata finita
True,,hambowrḗr,ots,,,verb,common noun,,,principale coordinata,,old,2,,indicative,,principale coordinata finita,
True,True,teseal,na,ἰδὼν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,participle,participle,open predication non finita,open predication non finita
False,,et,Patasxani,,ἀποκριθεὶς,verb,common noun,,verb,principale coordinata,,new,0,0.0,indicative,,principale coordinata finita,
True,True,owním,inčʻ,ἔχω,τι,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,new,1,1.0,indicative,indicative,principale finita,principale finita
True,True,partēr,darhekan,ὤφειλεν,δηνάρια,verb,common noun,verb,common noun,principale coordinata,principale,non_spec,1,1.0,indicative,indicative,principale coordinata finita,principale finita
True,True,sirescʻē,na,ἀγαπήσει,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,subjunctive,indicative,principale finita,principale finita
True,True,tesanes,kin,βλέπεις,γυναῖκα,verb,common noun,verb,common noun,principale,principale,acc_sit,2,2.0,indicative,indicative,principale finita,principale finita
False,False,etowr,ǰowr,ἔδωκας,ὕδωρ,verb,common noun,verb,common noun,principale,principale,non_spec,0,0.0,indicative,indicative,principale finita,principale finita
True,True,etʻacʻ,ots,ἔβρεξέν,πόδας,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,2,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,etowr,hamboyr,ἔδωκας,φίλημά,verb,common noun,verb,common noun,principale,principale,non_spec,1,0.0,indicative,indicative,principale finita,principale finita
True,True,hambowreloy,ots,καταφιλοῦσά,πόδας,verb,common noun,verb,common noun,gerundi obl,open predication,old,2,2.0,gerund,participle,gerundi obl non finita,open predication non finita
False,False,awcer,glowx,ἤλειψας,κεφαλήν,verb,common noun,verb,common noun,principale,principale,new,2,2.0,indicative,indicative,principale finita,principale finita
False,False,tʻołow,mełs,ἀφίησιν,ἁμαρτίας,verb,common noun,verb,common noun,relativa,relativa,non_spec,2,0.0,indicative,indicative,relativa finita,relativa finita
True,True,kecʻowcʻin,kʻez,σέσωκέν,σε,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,,awetaranēr,arkʻayowtʻiwn,,,verb,common noun,,,principale coordinata,,acc_gen,2,,indicative,,principale coordinata finita,
True,,paštein,na,,,verb,demonstrative pronoun,,,relativa,,old,1,,indicative,,relativa finita,
True,True,sermanel,sermanís,σπεῖραι,σπόρον,verb,common noun,verb,common noun,open predication,open predication,new,2,2.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,keran,na,κατέφαγεν,αὐτό,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,hełǰowcʻín,na,ἀπέπνιξαν,αὐτό,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,arar,ptowł,ἐποίησεν,καρπὸν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,xawsecʻaw,ays,ἐφώνει,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,,principale,old,1,0.0,indicative,indicative,,principale finita
True,True,ownicʻi,akanǰs,ἔχων,ὦτα,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,non_spec,0,0.0,subjunctive,participle,relativa soggettiva finita,relativa soggettiva non finita
True,True,Harcʻanein,na,Ἐπηρώτων,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,gitel,xorhowrds,γνῶναι,μυστήρια,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,new,2,2.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
True,True,hanḗ,ban,αἴρει,λόγον,verb,common noun,verb,common noun,principale,principale coordinata,old,2,1.0,indicative,indicative,principale finita,principale coordinata finita
True,True,əndownin,ban,δέχονται,λόγον,verb,common noun,verb,common noun,open predication,open predication,old,2,1.0,indicative,indicative,open predication finita,open predication finita
False,False,ownicʻin,armats,ἔχουσιν,ῥίζαν,verb,common noun,verb,common noun,principale coordinata,principale,non_spec,0,0.0,subjunctive,indicative,principale coordinata finita,principale finita
True,True,lsen,ban,ἀκούσαντες,μεριμνῶν,verb,common noun,verb,common noun,,open predication,old,2,0.0,indicative,participle,,open predication non finita
False,False,əndownín,ban,καρποφοροῦσιν,λόγον,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,old,2,1.0,indicative,indicative,open predication in coordinazione finita,open predication in coordinazione finita
True,,tan,ptowł,,,verb,common noun,,,open predication in coordinazione,,non_spec,0,,indicative,,open predication in coordinazione finita,
True,,lowcʻanē,črag,λύχνον,,verb,common noun,common noun,,principale coordinata,relativa oggettiva,non_spec,0,,indicative,,principale coordinata finita,relativa oggettiva finita
False,True,tescʻen,lóys,βλέπωσιν,φῶς,verb,common noun,verb,common noun,,,non_spec_inf,1,1.0,subjunctive,subjunctive,,
False,False,karcē,or,δοκεῖ,ὃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa soggettiva,,1,0.0,indicative,indicative,relativa oggettiva finita,relativa soggettiva finita
False,True,tesanel,kʻez,ἰδεῖν,σε,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,lsen,ban,ἀκούοντες,λόγον,verb,common noun,verb,common noun,relativa coordinata,relativa coordinata,old,3,2.0,indicative,participle,relativa coordinata finita,relativa coordinata non finita
True,True,zartʻowcʻin,na,διήγειραν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale,old,1,0.0,indicative,indicative,principale coordinata finita,principale finita
False,,tay,hraman,,,verb,common noun,,,subordinata avverbiale coordinata,,info_unannotatable,0,,indicative,,subordinata avverbiale coordinata finita,
True,True,teseal,Yisows,ἰδὼν,Ἰησοῦν,verb,proper noun,verb,proper noun,open predication,open predication,old,1,1.0,participle,participle,open predication non finita,open predication non finita
True,True,ałačʻem,kʻez,δέομαί,σου,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,False,tanǰer,is,βασανίσῃς,με,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,imperative,subjunctive,principale finita,principale finita
False,,tayr,hraman,,,verb,common noun,,,principale,,info_unannotatable,1,,indicative,,principale finita,
True,True,yapʻštakeál,na,συνηρπάκει,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,participle,indicative,principale coordinata non finita,principale coordinata finita
True,,xzēr,kapans,,δεσμὰ,verb,common noun,,common noun,principale coordinata,,non_spec_old,2,1.0,indicative,,principale coordinata finita,
True,True,ałačʻein,na,παρεκάλουν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
False,,tacʻē,hraman,ἐπιτάξῃ,,verb,common noun,verb,,subordinata completiva,subordinata completiva,info_unannotatable,1,,subjunctive,subjunctive,subordinata completiva finita,subordinata completiva finita
True,True,ałačʻecʻin,na,παρεκάλεσαν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,,tacʻē,hraman,ἐπιτρέψῃ,,verb,common noun,verb,,subordinata completiva,subordinata completiva,info_unannotatable,1,,subjunctive,subjunctive,subordinata completiva finita,subordinata completiva finita
True,,tesin,irs,ἰδόντες,,verb,common noun,verb,,,open predication,acc_inf,3,,indicative,participle,,open predication non finita
True,,tesanel,gorcs,ἰδεῖν,,verb,common noun,verb,,open predication,open predication,old,2,,infinitive,infinitive,open predication non finita,open predication non finita
True,True,gtín,ayr,εὗρον,ἄνθρωπον,verb,common noun,verb,common noun,subordinata avverbiale coordinata,principale coordinata,old,3,2.0,indicative,indicative,subordinata avverbiale coordinata finita,principale coordinata finita
True,True,ałačʻēr,na,ἠρώτησεν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,Ałačʻēr,na,ἐδέετο,αὐτοῦ,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,Arjakeacʻ,na,ἀπέλυσεν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale,old,1,0.0,indicative,indicative,principale coordinata finita,principale finita
True,True,patmea,or,διηγοῦ,ὅσα,verb,relative pronoun,verb,relative pronoun,principale coordinata,principale coordinata,,2,0.0,imperative,imperative,principale coordinata finita,principale coordinata finita
False,False,arar,or,ἐποίησεν,ὅσα,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,subordinata completiva,,2,0.0,indicative,indicative,relativa oggettiva finita,subordinata completiva finita
True,True,ənkalaw,na,ἀπεδέξατο,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale,subordinata completiva,old,1,0.0,indicative,indicative,principale finita,subordinata completiva finita
False,,ownein,ákn,προσδοκῶντες,,verb,common noun,verb,,principale,open predication,info_unannotatable,0,,indicative,participle,principale finita,open predication non finita
True,True,nełeín,na,συνέπνιγον,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,nełén,kʻez,συνέχουσίν,σε,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,kecʻowcʻin,kʻez,σέσωκέν,σε,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
False,,ar̄ner,inčʻ,,,verb,indefinite pronoun,,,principale,,info_unannotatable,1,,imperative,,principale finita,
True,,ar̄ner,da,,,verb,demonstrative pronoun,,,principale,,acc_sit,1,,imperative,,principale finita,
False,,et,patasxani,,ἀπεκρίθη,verb,common noun,,verb,principale coordinata,,new,0,4.0,indicative,,principale coordinata finita,
False,True,etʻoł,okʻ,ἀφῆκεν,τινα,verb,indefinite pronoun,verb,indefinite pronoun,principale coordinata,principale,non_spec,1,1.0,indicative,indicative,principale coordinata finita,principale finita
True,True,kocein,ná,ἐκόπτοντο,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,ar̄nein,na,κατεγέλων,αὐτοῦ,verb,demonstrative pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,,bžškel,hiwandowtʻiwns,,,verb,common noun,,,narg,,non_spec,1,,infinitive,,narg non finita,
True,,ar̄akʻeacʻ,nosa,,,verb,demonstrative pronoun,,,principale coordinata,,old,1,,indicative,,principale coordinata finita,
True,,kʻarozél,arkʻayowtʻiwn,,,verb,common noun,,,open predication in coordinazione,,acc_gen,3,,infinitive,,open predication in coordinazione non finita,
False,False,bar̄naykʻ,inčʻ,αἴρετε,μηδὲν,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,non_spec,3,1.0,indicative,imperative,principale finita,principale finita
False,False,ownicʻikʻ,handerjs,ἔχειν,χιτῶνας,verb,common noun,verb,common noun,principale,subordinata completiva,non_spec,1,1.0,subjunctive,infinitive,principale finita,subordinata completiva non finita
True,True,əndownicʻin,jez,δέχωνται,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,relativa,relativa,old,1,0.0,subjunctive,subjunctive,relativa finita,relativa finita
False,False,tʻawtʻapʻesǰíkʻ,pʻoši,ἀποτινάσσετε,κονιορτὸν,verb,common noun,verb,common noun,principale,principale,non_spec,1,2.0,subjunctive,imperative,principale finita,principale finita
True,,Lowaw,gorcs,Ἤκουσεν,,verb,common noun,verb,,principale coordinata,principale coordinata,quant,3,,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,glxatecʻi,Yovhannēs,ἀπεκεφάλισα,Ἰωάννην,verb,proper noun,verb,proper noun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
False,,lsem,irs,ἀκούω,,verb,common noun,verb,,relativa,relativa,old,2,,indicative,indicative,relativa finita,relativa finita
True,True,tesanél,na,ἰδεῖν,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,,ararin,or,ἐποίησαν,,verb,relative pronoun,verb,,relativa,relativa oggettiva,,1,,indicative,indicative,relativa finita,relativa oggettiva finita
True,True,ar̄eal,nosa,παραλαβὼν,αὐτοὺς,verb,demonstrative pronoun,verb,personal pronoun,open predication,open predication,old,1,0.0,participle,participle,open predication non finita,open predication non finita
